"Obion, TN",31431,41.4,7269,10178,5470,2549,31610,17,758,32,3760,2,2,43,42,141,25,9,55,24,36,0,85,822,15119,9.7,116,0,182,754,34,39278,5501,35,108,11251,12266,15,999,8970,1390,1080,882,947,994,898,812,847,658,1102,1172,1426,468,210,197,116,14365,1869,38157,16.2,31807,-643,58.4,15326,16481,26988,3367,56,77,0.029,0.653,0.297,0.471,0.277
"Overton, TN",21060,41.6,5129,6958,3633,3247,20816,6,337,4,437,3,1,25,28,58,5,5,14,7,24,1,35,0,9945,10.6,61,0,153,239,8,25124,3448,0,114,7887,8131,15.7,202,6243,870,903,932,618,560,716,418,519,375,712,758,654,265,138,53,157,12834,1285,32574,21.3,22083,1965,50.9,10899,11184,21452,87,68,44,0.026,0.591,0.319,0.551,0.22
"Perry, TN",7826,43.1,1786,2350,1448,2116,7694,3,121,1,125,5,1,12,9,26,12,1,10,4,2,0,16,0,2680,15.9,21,0,65,100,14,26022,1177,0,11,2776,2918,17,131,2190,368,267,263,183,321,232,133,185,196,276,163,217,94,29,42,8,12324,637,32054,20.2,7915,284,19.1,3974,3941,7502,119,48,14,0.03,0.65,0.326,0.5,0.233
"Pickett, TN",4783,47.2,974,1409,1086,3476,4803,3,140,0,0,1,1,13,10,24,1,1,4,0,7,0,5,0,1851,14.3,1,0,12,59,1,19098,684,3,46,1868,1762,19.1,67,1477,338,261,172,273,142,136,51,140,48,138,165,76,26,34,40,20,10989,307,29945,19.8,5077,132,31.2,2550,2527,4964,5,11,4,0.04,0.756,0.226,0.527,0.22
"Polk, TN",15648,42.5,3725,5298,2735,4665,15735,8,177,101,18193,0,1,18,12,45,8,6,14,7,10,2,22,2404,7072,11.6,47,1,96,182,40,26938,2766,7,2,5869,6012,18,233,4755,651,782,644,536,500,539,258,323,172,546,631,655,169,153,81,39,13660,1073,34441,18.2,16825,775,38.7,8371,8454,16262,50,64,24,0.032,0.479,0.352,0.394,0.276
"Putnam, TN",72431,35.9,15567,28424,10915,4161,69938,33,1475,282,37273,7,2,137,100,356,54,29,118,70,152,14,217,1760,36299,9,248,3,588,2071,151,34914,10899,259,336,23532,24147,19.3,3858,18489,3550,2250,2295,1999,2021,1349,1640,1501,1082,2237,2393,1837,1127,473,577,441,13971,3196,33092,21.3,72321,10006,180.3,35818,36503,65052,1455,317,846,0.044,0.519,0.459,0.441,0.212
"Rhea, TN",31516,39.8,7456,10654,4874,3594,30633,9,379,52,3375,0,1,39,29,94,14,10,42,19,36,5,70,703,13279,12.6,90,1,183,626,66,36843,5073,50,122,10721,11690,13.9,1187,8680,1658,1028,613,980,861,764,1004,615,455,894,1376,705,428,116,157,93,14364,2493,33946,21.9,31809,3409,100.9,15568,16241,29303,616,141,130,0.037,0.576,0.379,0.424,0.239
"Roane, TN",53508,44.9,11285,15878,9509,4250,53186,13,466,15,1507,0,0,69,23,149,13,7,64,27,58,4,82,1748,27738,8,130,1,450,1292,135,50686,7556,22,73,19754,21149,13.9,710,15450,2019,1621,1363,1361,1746,1173,1197,1139,1004,1753,2112,2581,1143,720,457,274,15525,3085,39007,13.8,54181,2271,150.2,26628,27553,50752,1440,180,278,0.048,0.601,0.379,0.413,0.305
"Robertson, TN",66581,37.6,17042,23107,7590,3843,63521,19,695,159,20138,2,1,136,82,174,36,5,76,48,53,9,109,3692,34045,8.7,382,1,390,1147,98,32289,11089,143,228,23146,22571,17.6,3903,18298,1576,1307,1124,1266,1247,1467,1117,1339,1126,2282,3045,3508,1381,621,424,394,15293,2001,50539,13.5,66283,11850,139.2,32634,33649,56159,4934,234,331,0.028,0.685,0.295,0.359,0.298
"Rutherford, TN",257048,32.2,68714,111985,21656,4573,240181,78,2973,1123,159123,0,8,458,195,759,190,55,339,205,321,42,475,9263,136961,8.7,1220,9,2019,5274,455,44377,44321,1436,1881,79832,80446,16.5,17500,66810,5720,4421,3834,3736,4690,5417,5029,5314,4631,8740,11397,13622,7053,3559,2201,1764,14729,7877,53983,12.4,262604,80581,424,129726,132878,198483,32886,954,7984,0.041,0.572,0.417,0.481,0.225
"Scott, TN",21866,38.1,5630,7640,2858,3137,21852,9,279,3,354,7,1,30,33,68,18,6,22,8,16,0,39,0,8302,18.9,135,0,299,551,32,28631,4339,72,22,7748,8088,13.7,120,6129,1306,1112,818,741,649,438,440,515,236,613,791,438,229,96,38,0,11886,2258,28914,25,22228,1101,41.8,10911,11317,21795,21,57,43,0.034,0.583,0.385,0.488,0.204
"Sequatchie, TN",13915,40.6,3324,4580,2126,3385,13377,7,154,21,1320,2,1,13,11,42,6,1,14,10,10,1,26,0,6269,10.5,45,1,45,149,43,25164,2276,0,239,4822,4599,19,462,3987,484,336,425,334,196,229,266,308,138,318,456,421,149,100,0,51,13144,843,37810,17.7,14112,2742,53.1,7006,7106,13402,21,53,40,0.031,0.561,0.423,0.468,0.211
"Sevier, TN",86243,40.9,19892,30047,13797,5528,83448,60,2500,120,10564,3,2,216,69,691,40,23,126,164,160,10,127,63553,49191,10.3,343,1,1810,2470,272,31175,14446,136,311,30752,32412,21.3,4787,25002,2146,2237,2328,1910,2158,2069,2111,1759,1474,3124,3205,3343,1377,740,569,590,14855,3542,41466,13.9,89889,18719,151.7,44313,45576,82374,711,342,774,0.039,0.494,0.486,0.299,0.285
"Shelby, TN",920232,34.6,244742,349135,93716,4659,918186,253,17787,1548,235515,10,2,1236,631,3092,980,349,1641,923,1870,227,2243,176624,432370,10,13769,145,17739,37627,5815,53264,159402,4807,8173,291178,324862,15.6,52092,231407,34280,21448,22466,19947,21062,20187,18394,17296,15180,26583,32352,34831,21361,12663,12897,13148,13923,51851,41880,20.9,927644,30172,1215.5,442652,484992,359106,483381,2279,21391,0.059,0.801,0.193,0.48,0.293
"Smith, TN",19201,39.9,4643,6326,2465,3153,18863,10,420,47,8286,0,1,37,18,60,12,4,21,9,19,1,28,0,9199,10.4,63,0,32,115,14,28223,3319,20,67,6656,7098,16.1,417,5312,568,424,464,474,392,317,483,327,296,695,781,749,406,191,154,104,13321,787,40163,17.8,19166,1454,61,9439,9727,18002,410,87,37,0.022,0.706,0.273,0.496,0.23
"Stewart, TN",13340,42.8,3046,4044,2129,2710,13078,5,172,4,870,7,1,27,7,32,5,1,11,4,6,0,13,63,6077,11.8,61,0,107,94,19,35459,2330,21,63,4582,4843,19.6,250,3793,625,465,325,292,354,277,264,204,168,590,517,476,130,172,88,39,12613,641,38410,17.9,13324,954,29,6655,6669,12469,188,75,137,0.033,0.66,0.306,0.385,0.268
"Sullivan, TN",154552,43.6,32293,49129,28112,5094,153314,53,1923,294,42990,1,5,270,145,578,125,33,265,122,254,22,433,14554,74835,8.4,737,12,1400,3998,393,43223,22571,366,725,55347,59785,13.2,2321,44369,6858,5563,4600,4847,3978,4807,3547,3466,3371,5295,6523,6632,3250,1814,1448,1285,14852,8647,37672,17.8,156823,3775,379.4,75826,80997,148033,3329,416,884,0.051,0.541,0.439,0.369,0.288
"Sumner, TN",158759,38.6,40630,55044,19629,4045,151874,56,2283,454,64824,4,3,304,179,454,82,38,225,131,209,30,317,18065,81144,8.7,550,3,686,2263,192,40884,26738,370,561,52867,55726,15,6308,44593,3278,2723,2750,2749,2945,3202,2916,2651,2897,5805,7082,7795,4773,2174,2411,1563,15882,5561,54012,11.1,160645,30196,303.4,78389,82256,139693,10311,462,1638,0.045,0.643,0.344,0.43,0.32
"Tipton, TN",59495,36.6,16631,21294,6672,2351,57543,21,564,100,14966,5,2,96,34,156,24,5,53,24,39,3,85,0,28190,10.9,406,0,408,985,151,30303,12055,120,200,19896,20211,16.3,1269,16562,1417,1241,1070,1373,1049,1121,1131,1054,1008,2118,2650,2993,1542,756,555,245,14686,3472,50557,15.8,61081,9810,133.3,29946,31135,46831,11449,248,367,0.027,0.711,0.281,0.49,0.304
"Trousdale, TN",7922,39.5,1935,2604,1114,3235,7682,3,150,10,1109,0,1,13,9,27,2,1,7,1,8,0,21,0,3719,10.5,35,0,53,111,10,12673,661,0,0,2729,2955,20.2,198,2136,354,191,181,199,90,200,48,190,123,295,370,318,125,38,110,64,12082,564,38985,16.7,7870,611,68.9,3912,3958,6761,754,33,18,0.025,0.725,0.255,0.505,0.188
"Unicoi, TN",17740,44.9,3691,5479,3476,7230,17686,5,240,0,0,0,0,22,21,43,4,5,17,7,11,0,27,669,8455,10.4,17,0,27,162,4,39723,2644,23,110,6571,6878,13.1,694,5211,701,800,710,505,564,404,516,286,317,647,663,589,247,126,131,90,13992,1194,35579,19.3,18313,646,98.4,8963,9350,17348,36,45,30,0.036,0.513,0.46,0.54,0.22
"Union, TN",19164,40.1,4563,6308,2610,3664,18927,5,122,76,9951,0,0,31,20,38,19,3,11,7,9,0,13,487,8888,9.3,25,1,121,184,33,26180,3058,23,30,7001,7303,18.8,249,5397,850,979,746,598,558,457,447,401,365,721,583,683,125,119,64,22,12944,1219,32810,23.1,19109,1301,85.5,9524,9585,18539,22,60,19,0.023,0.601,0.373,0.55,0.251
"Van Buren, TN",5480,44.5,1157,1648,856,2847,5423,1,41,0,0,4,1,3,5,8,3,0,2,4,0,1,3,0,2337,13.3,6,0,15,61,11,23318,813,0,4,2082,2077,16,50,1616,296,197,222,156,130,230,82,90,29,188,223,121,70,0,3,11,13628,388,31881,20.8,5548,40,20.3,2769,2779,5408,23,15,8,0.015,0.676,0.268,0.471,0.245
"Warren, TN",40481,39.3,9699,13319,6172,3532,39915,19,732,9,981,1,1,56,67,163,28,12,55,23,39,3,100,0,17100,11.5,113,0,266,687,88,35035,6606,41,141,14904,15044,18.8,3224,10891,1701,1596,1300,922,1212,882,753,1024,687,1139,1536,1236,404,187,216,191,13526,2338,33836,19.1,39839,1563,92.1,19653,20186,34739,1142,109,190,0.029,0.643,0.327,0.364,0.249
"Washington, TN",120598,39.3,24827,45972,18733,5514,116750,55,2226,598,68202,2,4,232,127,527,47,56,255,128,226,25,329,6855,63044,8.3,564,1,919,2856,178,37167,16665,790,1055,40430,42900,15.9,3633,32319,4448,3555,3569,2186,2929,3243,2743,2523,1864,3856,5238,4682,2499,913,1097,1331,14666,4560,39876,17.6,122979,15781,376.7,60089,62890,110902,4814,377,1466,0.055,0.531,0.458,0.528,0.242
"Wayne, TN",16506,40.9,3334,6206,2541,2202,16592,10,371,8,700,9,1,12,25,53,7,2,17,4,8,2,21,0,6627,12.6,28,0,37,89,14,26190,2569,0,70,6797,5639,18,277,4303,786,603,650,428,370,307,352,286,234,534,452,601,156,27,31,5,12728,991,32562,23,17021,179,23.2,9402,7619,15535,978,54,30,0.023,0.63,0.342,0.412,0.283
"Weakley, TN",33459,37,7030,13789,5006,2531,33389,15,490,58,8210,4,0,34,33,109,17,10,41,21,22,3,77,202,15808,11.6,126,3,205,705,37,30423,4833,200,179,10679,11849,17.8,700,8836,2140,1241,1256,823,844,871,710,682,512,1157,1067,1373,575,207,153,249,13595,2173,34767,20.8,35021,126,60.3,17159,17862,30696,2736,101,368,0.033,0.632,0.332,0.511,0.254
"White, TN",25444,42,5805,8143,4312,3286,24897,8,337,51,4766,1,2,32,46,79,17,4,25,10,23,1,45,161,10897,11.9,130,1,166,564,55,26365,4067,13,74,9172,9638,15.6,425,7266,1127,859,610,871,838,686,629,485,493,731,735,638,306,104,117,86,14451,1226,33150,18.9,25841,2739,68.6,12640,13201,24496,459,82,69,0.023,0.606,0.353,0.314,0.274
"Williamson, TN",176838,38.5,53629,58182,16570,5367,165526,93,6094,569,185058,11,9,451,121,754,63,200,637,245,794,61,807,93160,90915,7.1,276,3,453,1685,93,51850,33675,801,829,54226,56681,14.6,8166,51242,1878,1391,1189,1511,1335,1545,1795,2198,2134,3809,5434,8279,6657,5198,5787,7350,17003,2105,87474,5.4,183182,56544,314.4,89336,93846,158769,7941,396,5517,0.066,0.603,0.39,0.388,0.291
"Wilson, TN",112377,39.3,28561,38558,13186,4094,106472,43,1841,928,115457,1,2,274,108,381,105,35,138,120,186,21,243,8323,59362,8.3,505,3,707,1953,205,39692,18098,283,372,36951,38706,14.9,3691,32177,1940,1337,1661,1649,1972,2020,2059,1724,1716,3487,5342,6188,4112,2030,1410,1502,15509,2538,60616,9.1,113993,25184,199.7,55834,58159,99717,7297,395,1276,0.046,0.641,0.348,0.534,0.286
"Anderson, TX",57001,39.1,11475,23438,7416,2232,56575,12,533,16,2831,4,18,65,26,176,37,9,64,35,79,5,132,1861,21134,9.5,193,2,437,830,91,36392,8509,61,140,25966,16098,21.7,9287,12158,1434,1431,1215,1017,803,1057,928,832,716,1165,1533,1816,625,413,220,292,14500,1478,36991,24.3,58458,3349,55,35521,22937,35792,12310,259,291,0.017,0.756,0.227,0.465,0.247
"Andrews, TX",14057,33.4,4312,5156,1591,340,13295,4,171,71,7715,0,3,32,6,31,22,6,17,16,18,3,22,0,7108,6,60,0,95,217,15,44126,3120,20,41,4382,4647,27.6,7195,3976,522,126,211,254,322,388,247,233,426,278,685,602,294,170,213,148,13626,591,53669,12.5,14786,1782,9.9,7368,7418,7083,222,142,91,0.013,0.661,0.33,0.507,0.269
"Angelina, TX",83675,36.3,23206,29945,11764,2798,82465,27,1008,123,11699,32,12,144,72,334,83,26,127,79,146,8,271,1991,40283,8,324,1,779,1795,123,40746,17061,99,202,27916,29656,24.5,17145,22429,2878,2149,1920,2290,2263,2018,2083,1486,1555,2400,2586,3229,1469,821,573,527,15337,4035,38752,17,86771,6641,108.8,42515,44256,54889,13035,411,785,0.026,0.737,0.235,0.393,0.311
"Aransas, TX",24826,49,4523,5825,5749,1380,24499,8,267,100,14024,2,1,56,6,81,10,9,30,30,41,2,39,1841,11850,8.1,51,2,309,596,51,24649,3039,112,50,8813,9481,29,5690,6536,914,892,707,679,499,544,597,427,358,793,1070,814,561,391,368,352,15931,1205,40101,19.2,23158,661,91.9,11485,11673,16350,303,171,455,0.031,0.63,0.351,0.492,0.286
"Archer, TX",8912,42.6,2185,2622,1247,973,8936,5,81,12,1209,0,2,38,9,17,16,4,7,2,9,0,13,0,5021,6,10,2,35,52,7,33024,1807,5,71,3263,3220,25.3,675,2597,190,200,140,241,192,161,171,167,126,253,427,462,334,110,128,46,15750,156,51500,10.7,9054,200,10,4563,4491,8182,40,60,18,0.018,0.589,0.381,0.49,0.254
"Armstrong, TX",2065,46.2,423,503,402,864,2014,1,25,0,0,0,1,5,0,5,0,0,2,0,1,0,4,0,1064,4.7,0,0,4,6,0,19648,325,0,0,759,775,27.3,124,560,40,57,73,33,24,20,36,24,30,57,161,92,68,23,26,5,15140,22,48164,10.2,1901,-247,2.1,928,973,1725,11,15,0,0.019,0.8,0.2,0.52,0.297
"Atascosa, TX",44633,36.2,12862,14623,5369,1643,43524,11,332,36,4780,3,7,80,20,108,26,5,41,26,33,1,85,0,19842,7.9,100,4,258,581,52,26326,8661,22,91,14827,15031,28.2,27785,11543,1557,988,898,842,1006,753,594,605,581,1413,1431,1392,675,384,255,260,12134,2145,39190,18.5,44911,6283,36.8,22130,22781,16295,359,341,156,0.016,0.717,0.253,0.525,0.287
"Austin, TX",27248,40.7,7129,8583,4142,3412,26567,16,945,21,2564,0,4,81,39,92,21,10,36,24,57,8,36,1558,13433,8,43,1,108,276,51,35693,5618,7,43,9290,9778,27.2,6641,7866,605,464,472,697,462,453,467,501,297,672,1007,963,832,421,405,310,14852,553,50558,11,28417,4827,44,14073,14344,18657,2668,138,118,0.026,0.734,0.246,0.519,0.245
"Bailey, TX",6273,32.5,2216,2372,924,908,6360,2,112,0,0,5,3,12,7,26,4,3,10,1,12,0,17,0,3345,7.1,16,0,39,77,12,28722,1467,11,0,1787,2298,33.7,4283,1832,153,288,198,173,157,173,130,37,127,144,233,285,102,60,15,38,14966,310,35294,17.9,7165,571,8.7,3621,3544,2745,86,103,30,0.02,0.712,0.246,0.432,0.347
"Bandera, TX",20560,48.8,4023,4898,4004,2292,20137,5,159,0,0,2,2,57,13,56,6,11,19,13,25,3,27,536,10036,7.1,12,1,76,132,1,17784,2859,52,54,7481,7906,32.9,3415,5912,626,522,367,539,461,349,461,397,331,787,554,903,437,206,232,148,14184,685,45647,14.2,20485,2840,25.9,10172,10313,16576,98,166,57,0.029,0.555,0.43,0.391,0.334
"Bastrop, TX",74876,38.4,19452,24522,8293,2743,71928,19,597,33,3556,4,8,125,63,161,22,13,64,47,85,7,91,2449,35184,8.4,280,3,464,1002,120,24963,14590,132,173,26261,24929,26.8,24190,18721,1584,1067,1246,955,1250,1013,1011,1415,1350,1890,2480,2945,2223,639,472,478,14950,2340,48788,14.6,74171,16438,83.5,37997,36174,42446,5772,739,489,0.039,0.591,0.397,0.429,0.307
"Baylor, TX",3677,47,768,982,847,587,3789,3,78,0,0,1,2,10,5,15,6,2,14,3,5,0,12,43,1889,6.6,24,1,32,45,0,22944,555,0,0,1520,1402,18.8,455,1039,258,82,243,166,36,101,92,44,57,151,176,93,66,37,22,78,13377,165,31858,18.9,3726,-367,4.3,1795,1931,3147,75,11,4,0.022,0.613,0.32,0.5,0.259
"Bee, TX",32487,35.4,6989,13442,3389,1425,32413,7,244,9,1039,1,3,34,9,80,8,8,38,25,41,6,51,664,12415,9.1,91,0,179,369,35,33367,5119,99,67,15042,8871,24,17906,6346,1226,879,614,597,700,444,551,753,480,729,626,712,280,142,275,99,12451,1491,37165,28.6,31861,-498,36.2,19063,12798,10967,2592,165,177,0.021,0.751,0.212,0.445,0.258
"Bell, TX",285787,29.6,88117,130925,26707,2359,275594,68,2668,1914,265212,0,21,387,133,892,118,73,323,302,350,50,480,9208,131715,7.5,1328,16,2875,6789,437,52133,61667,731,1211,90170,89905,20.4,67010,80449,7030,4878,4793,6164,6099,6013,6355,5668,4483,8713,11572,11082,6449,2845,2177,2057,13902,7247,45796,15.3,310235,72261,295.2,153464,156771,157289,66700,2496,8748,0.039,0.699,0.29,0.408,0.247
"Bexar, TX",1651448,32.8,465286,673361,171115,2739,1584817,362,56033,4653,651596,13,15,2343,915,4719,690,557,2499,1710,3719,403,4169,297355,782191,7.4,10631,138,22237,80036,8788,46808,314401,8067,10061,505471,538283,22.8,1006958,416356,49940,32064,30068,34232,31891,30613,29789,27934,25031,46513,53012,60484,35819,19649,17014,16279,12888,58236,45315,17.7,1714773,321842,1383.1,840840,873933,519123,128892,14475,41739,0.036,0.668,0.321,0.458,0.295
"Blanco, TX",9198,46.7,2294,2713,950,2505,9037,6,179,21,2211,0,3,46,15,29,8,5,11,6,30,4,19,0,5092,5.9,14,0,30,75,6,19657,1648,6,45,3366,3362,33.1,1909,3007,147,163,203,225,211,264,226,129,157,186,315,591,261,81,142,158,15504,233,48866,12.2,10497,2079,14.8,5300,5197,8336,69,74,51,0.033,0.547,0.453,0.529,0.294
"Borden, TX",595,46,138,173,110,579,585,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,462,5,0,0,2,3,0,15373,192,0,0,260,192,28.3,95,190,6,21,20,12,20,5,13,20,0,34,14,26,14,9,16,26,12353,31,46729,11.3,641,-88,0.7,335,306,539,0,2,1,0.01,0.8,0.2,0.507,0.302
"Bosque, TX",17631,45.2,4171,4888,3497,2158,17720,10,237,6,664,2,4,28,15,48,15,6,24,7,21,0,22,184,8371,8.7,28,1,50,102,5,22715,3043,9,47,6468,6901,25.3,2926,5081,455,433,518,523,500,274,262,381,388,618,705,792,340,142,158,73,14775,702,42868,14.5,18212,1008,18.5,9053,9159,14701,296,104,41,0.025,0.626,0.353,0.43,0.307
"Bowie, TX",93964,37.9,22452,32570,12913,1852,91841,41,1291,192,13016,10,8,164,60,434,66,35,183,101,151,13,292,2636,45241,8.3,625,3,970,2101,215,40466,17659,264,402,32692,32075,19.7,6062,23615,3764,2313,2516,2390,2013,1750,2102,1938,1625,2848,3298,3251,1775,904,880,792,13053,4188,40634,19.8,92565,3259,104.6,46758,45807,61343,22387,694,734,0.029,0.761,0.214,0.51,0.255
"Brazoria, TX",309208,35.1,86985,116447,29100,2188,292304,77,2748,1979,319965,4,13,396,213,789,160,60,342,258,414,69,554,18057,148943,9,583,7,1662,4733,401,40680,59074,1378,1489,101834,95237,25.3,86643,80641,4984,4270,4992,4414,4365,4524,4227,4555,4287,7797,10449,14286,10540,6720,6255,3952,15700,6605,66516,10,313166,71399,230.7,159000,154166,166674,37761,1770,17227,0.029,0.696,0.288,0.472,0.187
"Brazos, TX",179992,24.5,39831,109096,13931,2759,171382,50,2640,978,116068,6,2,383,98,622,75,72,238,230,397,42,396,15938,99119,6.1,888,5,1849,5457,325,36142,25693,3690,2833,42104,42971,37.2,45405,38399,12203,4446,4731,3877,3117,3014,2728,2417,2303,4222,5137,5308,3285,1937,1911,1714,14661,4236,35360,29.8,194851,42436,332.8,98630,96221,115252,21414,865,10083,0.057,0.494,0.491,0.386,0.301
"Brewster, TX",9481,41.5,1877,3098,1369,343,9216,5,106,18,2700,0,6,37,6,56,5,12,14,21,22,2,22,538,5337,5.5,23,1,54,77,7,28186,1232,86,62,2845,3142,32.9,3918,2329,587,365,291,211,246,322,270,232,166,225,455,276,157,68,48,76,12879,416,34758,17.3,9232,366,1.5,4636,4596,5011,104,103,66,0.027,0.481,0.436,0.537,0.242
"Briscoe, TX",1428,45.7,362,434,317,619,1583,2,65,0,0,1,2,5,1,5,1,1,4,0,0,0,2,0,695,5.9,0,0,2,11,2,19671,394,0,16,549,605,39.6,411,483,86,76,84,46,51,41,51,9,17,58,90,65,11,19,3,0,13328,79,35104,15.2,1637,-153,1.8,815,822,1163,41,3,0,0.04,0.571,0.393,0.534,0.31
"Brooks, TX",7377,37.7,2006,2119,1123,1039,7475,3,91,3,285,2,2,3,0,20,8,3,10,2,9,2,19,0,3245,9.9,41,1,78,115,14,27840,1629,0,32,2067,3021,17.8,6590,1873,591,563,323,228,188,44,56,110,33,126,156,151,152,87,42,0,10266,732,25052,33,7223,-753,7.7,3579,3644,573,37,25,21,0.034,0.744,0.168,0.48,0.281
"Brown, TX",38088,40.1,9121,12091,6439,1805,38225,17,502,21,2376,2,6,78,39,173,30,18,51,40,49,4,132,1232,18841,7.3,117,2,262,769,31,30183,6880,64,52,13760,14298,22.4,7453,10105,1803,1158,733,1043,978,840,673,678,635,1182,1621,1419,584,332,143,258,13602,1647,35876,17.9,38106,432,40.3,18838,19268,28478,1382,216,163,0.024,0.585,0.389,0.517,0.298
"Burleson, TX",16570,43,4045,5014,2862,2257,16634,7,263,11,1210,1,3,34,19,51,13,4,17,5,21,1,16,245,8304,6.9,58,2,112,94,22,25736,2801,52,32,5857,6512,25.1,3166,4743,681,597,444,532,468,339,354,231,143,756,513,908,436,150,154,51,12930,827,38898,15.6,17187,717,26.1,8504,8683,11696,2098,107,28,0.022,0.74,0.235,0.397,0.31
"Burnet, TX",45149,43.2,9921,12304,11013,2263,43402,17,647,189,36862,2,5,140,61,187,19,22,62,48,80,16,106,2756,22505,6.5,105,1,222,644,49,26062,7332,60,83,15715,16715,29.9,8652,11848,990,972,1194,1004,1223,701,666,968,904,1437,1862,1696,935,649,485,375,15429,1240,46327,13,42750,8603,43,20989,21761,32530,766,290,203,0.041,0.594,0.393,0.431,0.291
"Caldwell, TX",37810,34.8,10058,13954,4706,2317,36895,7,293,39,2946,3,8,52,21,82,12,6,28,25,31,6,56,124,16139,8.6,165,0,221,473,16,23633,6244,55,85,13073,13213,26.5,17922,8904,1048,689,764,699,653,723,873,558,368,840,1289,1526,605,352,163,93,13338,1271,40218,16.8,38066,5872,69.8,19180,18886,16841,2585,305,357,0.027,0.652,0.327,0.445,0.33
"Calhoun, TX",20573,38.4,5671,6765,2993,1593,20384,10,382,56,7393,0,5,36,17,64,17,7,27,18,30,3,30,300,9579,9,57,1,156,297,29,54794,4394,30,70,7124,7153,25.2,9922,5613,724,611,523,429,577,436,440,362,349,589,975,849,415,257,304,86,14440,844,42463,16,21381,734,42.2,10847,10534,9794,565,104,948,0.022,0.675,0.28,0.497,0.304
"Callahan, TX",13426,43,3225,3852,2309,1272,13300,4,148,2,329,1,4,26,10,40,8,4,12,6,12,1,12,0,7108,6,10,0,30,74,6,21442,2567,5,85,4501,4827,24.4,1025,3893,450,394,198,294,293,332,419,197,359,360,524,663,215,186,96,113,13951,446,41950,14.3,13544,639,15.1,6607,6937,12065,141,75,57,0.023,0.533,0.441,0.352,0.339
"Cameron, TX",396371,30.6,134199,143612,43799,1933,383171,84,4170,1258,179567,40,14,349,224,1191,304,83,426,325,475,63,966,14687,158000,11.2,1666,13,4081,14323,764,29674,98311,835,1027,110914,126627,33.7,357747,96579,18743,12183,10481,8183,8437,7296,6312,5568,4843,7876,8650,7621,4631,1994,1696,1656,11849,28883,30760,34,406220,70993,456,195394,210826,43427,2155,1688,2689,0.028,0.682,0.279,0.436,0.324
"Camp, TX",12793,38.3,3355,3782,1975,2723,12489,7,255,4,280,4,4,28,8,44,6,3,15,6,17,0,26,478,5910,8.8,31,0,105,197,17,31877,2356,22,45,4234,4441,27.1,2648,3351,568,190,281,394,422,462,116,234,168,432,355,380,172,79,96,73,14526,717,35929,20.1,12401,852,63.3,6086,6315,7298,2163,82,60,0.023,0.766,0.212,0.554,0.24
"Carson, TX",6110,42.4,1587,1707,1010,816,6246,4,83,1,30,5,1,9,2,24,7,5,8,0,8,0,3,0,3246,5.2,18,0,24,43,4,65133,1313,47,21,2040,2315,17.3,525,1802,246,109,163,163,93,92,134,89,90,206,418,336,163,132,78,32,15275,35,55673,8.8,6182,-334,6.7,3042,3140,5473,35,67,19,0.016,0.625,0.375,0.508,0.296
"Cass, TX",29203,43.1,7065,8885,5655,2155,29315,11,287,0,0,20,6,41,23,87,17,7,46,18,28,2,49,0,13495,11,85,1,250,354,47,31759,5647,42,148,10216,11491,20.1,1053,8643,1476,1268,961,812,651,597,1013,562,493,1080,995,1147,620,314,95,229,13360,1646,37065,19.3,30464,26,32.5,14777,15687,23522,5315,161,91,0.025,0.731,0.248,0.481,0.262
"Castro, TX",7130,33.9,2523,2530,1031,1034,7233,5,111,0,0,8,2,11,5,36,23,3,15,3,12,0,6,0,3633,5.6,12,1,80,138,11,49479,1664,6,0,2513,2437,34.4,4828,2091,199,207,272,233,275,205,164,214,188,231,158,211,120,62,21,12,12320,295,34706,21,8062,-223,9,4084,3978,3004,162,76,33,0.022,0.738,0.233,0.534,0.288
"Chambers, TX",31431,36.1,10011,12318,2700,1451,29198,8,277,226,38901,3,7,37,25,80,42,2,22,15,37,2,31,0,15624,9.9,93,1,280,416,75,47986,6516,26,65,10162,10268,22.8,6635,9547,751,391,636,516,543,455,556,466,266,1182,1391,1861,784,843,762,212,15162,745,68478,8.7,35096,9065,58.8,17661,17435,24767,2872,219,339,0.026,0.68,0.29,0.534,0.275
"Cherokee, TX",48473,37.4,13173,16925,7034,2327,48041,13,676,30,1923,9,15,60,67,129,27,14,52,32,53,8,83,1485,20914,9.1,210,1,405,848,101,32529,10230,57,32,17227,17357,27.2,10499,12907,1753,1350,1415,1066,1334,930,1066,787,885,1383,1373,1490,769,282,269,204,13470,2015,35821,22.5,50845,4186,48.3,25850,24995,31892,7498,342,237,0.024,0.742,0.242,0.451,0.29
"Childress, TX",7548,33.7,1508,2935,1050,713,7530,4,115,3,375,2,3,12,2,31,3,4,13,7,9,0,21,50,3292,7.1,28,0,44,75,11,25926,1107,0,0,3429,2414,25.7,1885,1530,305,307,209,76,105,215,153,102,84,278,151,207,72,52,43,73,13845,339,32886,25.4,7041,-647,10.1,4121,2920,4327,698,40,50,0.017,0.587,0.37,0.488,0.289
